model,subject,sim_within_subject,trial,choice
repetition,145,8,29,0
wsls,145,8,29,1
repetition,145,8,30,0
wsls,145,8,30,0
repetition,145,8,31,0
wsls,145,8,31,0
repetition,145,8,32,0
wsls,145,8,32,1
repetition,145,8,33,0
wsls,145,8,33,0
repetition,145,8,34,0
wsls,145,8,34,0
repetition,145,8,35,0
wsls,145,8,35,0
repetition,145,8,36,0
wsls,145,8,36,1
repetition,145,8,37,0
wsls,145,8,37,1
repetition,145,8,38,1
wsls,145,8,38,1
repetition,145,8,39,1
wsls,145,8,39,0
repetition,145,8,40,0
wsls,145,8,40,1
repetition,145,8,41,0
wsls,145,8,41,0
repetition,145,8,42,0
wsls,145,8,42,1
repetition,145,8,43,0
wsls,145,8,43,1
repetition,145,8,44,0
wsls,145,8,44,1
repetition,145,8,45,0
wsls,145,8,45,1
repetition,145,8,46,0
wsls,145,8,46,0
repetition,145,8,47,0
wsls,145,8,47,0
repetition,145,8,48,0
wsls,145,8,48,0
repetition,145,8,49,0
wsls,145,8,49,0
repetition,145,8,50,0
wsls,145,8,50,0
repetition,145,8,51,0
wsls,145,8,51,1
repetition,145,8,52,0
wsls,145,8,52,1
repetition,145,8,53,0
wsls,145,8,53,1
repetition,145,8,54,1
wsls,145,8,54,0
repetition,145,8,55,1
wsls,145,8,55,1
repetition,145,8,56,1
wsls,145,8,56,1
repetition,145,8,57,1
wsls,145,8,57,0
repetition,145,8,58,1
wsls,145,8,58,0
repetition,145,8,59,1
wsls,145,8,59,1
repetition,145,8,60,1
wsls,145,8,60,1
repetition,145,8,61,1
wsls,145,8,61,0
repetition,145,8,62,1
wsls,145,8,62,0
repetition,145,8,63,0
wsls,145,8,63,0
repetition,145,8,64,0
wsls,145,8,64,1
repetition,145,8,65,0
wsls,145,8,65,0
repetition,145,8,66,0
wsls,145,8,66,1
repetition,145,8,67,0
wsls,145,8,67,0
repetition,145,8,68,0
wsls,145,8,68,0
repetition,145,8,69,0
wsls,145,8,69,0
repetition,145,8,70,0
wsls,145,8,70,0
repetition,145,8,71,0
wsls,145,8,71,0
repetition,145,8,72,0
wsls,145,8,72,1
repetition,145,8,73,0
wsls,145,8,73,0
repetition,145,8,74,0
wsls,145,8,74,1
repetition,145,8,75,0
wsls,145,8,75,1
repetition,145,8,76,0
wsls,145,8,76,0
repetition,145,8,77,0
wsls,145,8,77,1
repetition,145,8,78,0
wsls,145,8,78,1
repetition,145,8,79,0
wsls,145,8,79,1
repetition,145,8,80,0
wsls,145,8,80,1
repetition,145,8,81,0
wsls,145,8,81,1
repetition,145,8,82,0
wsls,145,8,82,1
repetition,145,8,83,0
wsls,145,8,83,1
repetition,145,8,84,0
wsls,145,8,84,1
repetition,145,8,85,0
wsls,145,8,85,1
repetition,145,8,86,0
wsls,145,8,86,1
repetition,145,8,87,0
wsls,145,8,87,0
repetition,145,8,88,0
wsls,145,8,88,0
repetition,145,8,89,0
wsls,145,8,89,0
repetition,145,8,90,0
wsls,145,8,90,1
repetition,145,8,91,0
wsls,145,8,91,0
repetition,145,8,92,0
wsls,145,8,92,0
repetition,145,8,93,0
wsls,145,8,93,1
repetition,145,8,94,0
wsls,145,8,94,0
repetition,145,8,95,0
wsls,145,8,95,0
repetition,145,8,96,0
wsls,145,8,96,0
repetition,145,8,97,0
wsls,145,8,97,1
repetition,145,8,98,0
wsls,145,8,98,0
repetition,145,8,99,1
wsls,145,8,99,1
repetition,145,8,100,1
wsls,145,8,100,0
repetition,145,8,101,1
wsls,145,8,101,1
repetition,145,8,102,1
wsls,145,8,102,1
repetition,145,8,103,1
wsls,145,8,103,0
repetition,145,8,104,1
wsls,145,8,104,1
repetition,145,8,105,1
wsls,145,8,105,0
repetition,145,8,106,1
wsls,145,8,106,0
repetition,145,8,107,1
wsls,145,8,107,0
repetition,145,8,108,1
wsls,145,8,108,1
repetition,145,8,109,1
wsls,145,8,109,1
repetition,145,8,110,1
wsls,145,8,110,1
repetition,145,8,111,1
wsls,145,8,111,1
repetition,145,8,112,1
wsls,145,8,112,1
repetition,145,8,113,1
wsls,145,8,113,0
repetition,145,8,114,1
wsls,145,8,114,1
repetition,145,8,115,0
wsls,145,8,115,0
repetition,145,8,116,0
wsls,145,8,116,1
repetition,145,8,117,0
wsls,145,8,117,1
repetition,145,8,118,0
wsls,145,8,118,1
repetition,145,8,119,0
wsls,145,8,119,0
repetition,145,8,120,0
wsls,145,8,120,0
repetition,145,8,121,0
wsls,145,8,121,1
repetition,145,8,122,0
wsls,145,8,122,1
repetition,145,8,123,0
wsls,145,8,123,0
repetition,145,8,124,0
wsls,145,8,124,1
repetition,145,8,125,0
wsls,145,8,125,1
repetition,145,8,126,0
wsls,145,8,126,1
repetition,145,8,127,0
wsls,145,8,127,1
repetition,145,8,128,0
wsls,145,8,128,1
repetition,145,8,129,0
wsls,145,8,129,0
repetition,145,8,130,0
wsls,145,8,130,1
repetition,145,8,131,0
wsls,145,8,131,1
repetition,145,8,132,0
wsls,145,8,132,0
repetition,145,8,133,0
wsls,145,8,133,0
repetition,145,8,134,0
wsls,145,8,134,0
repetition,145,8,135,0
wsls,145,8,135,1
repetition,145,8,136,0
wsls,145,8,136,1
repetition,145,8,137,0
wsls,145,8,137,0
repetition,145,8,138,0
wsls,145,8,138,1
repetition,145,8,139,0
wsls,145,8,139,1
repetition,145,8,140,0
wsls,145,8,140,1
repetition,145,9,1,0
wsls,145,9,1,1
repetition,145,9,2,0
wsls,145,9,2,1
repetition,145,9,3,0
wsls,145,9,3,0
repetition,145,9,4,0
wsls,145,9,4,1
repetition,145,9,5,0
wsls,145,9,5,0
repetition,145,9,6,1
wsls,145,9,6,1
repetition,145,9,7,1
wsls,145,9,7,1
repetition,145,9,8,1
wsls,145,9,8,1
repetition,145,9,9,1
wsls,145,9,9,1
repetition,145,9,10,1
wsls,145,9,10,0
repetition,145,9,11,1
wsls,145,9,11,0
repetition,145,9,12,0
wsls,145,9,12,1
repetition,145,9,13,0
wsls,145,9,13,0
repetition,145,9,14,1
wsls,145,9,14,0
repetition,145,9,15,1
wsls,145,9,15,0
repetition,145,9,16,1
wsls,145,9,16,0
repetition,145,9,17,1
wsls,145,9,17,1
repetition,145,9,18,1
wsls,145,9,18,1
repetition,145,9,19,1
wsls,145,9,19,1
repetition,145,9,20,1
wsls,145,9,20,1
repetition,145,9,21,1
wsls,145,9,21,0
repetition,145,9,22,0
wsls,145,9,22,1
repetition,145,9,23,0
wsls,145,9,23,1
repetition,145,9,24,0
wsls,145,9,24,0
repetition,145,9,25,0
wsls,145,9,25,0
repetition,145,9,26,0
wsls,145,9,26,0
repetition,145,9,27,0
wsls,145,9,27,1
repetition,145,9,28,0
wsls,145,9,28,0
repetition,145,9,29,1
wsls,145,9,29,0
repetition,145,9,30,1
wsls,145,9,30,0
repetition,145,9,31,1
wsls,145,9,31,0
repetition,145,9,32,1
wsls,145,9,32,0
repetition,145,9,33,1
wsls,145,9,33,0
repetition,145,9,34,1
wsls,145,9,34,0
repetition,145,9,35,1
wsls,145,9,35,0
repetition,145,9,36,1
wsls,145,9,36,0
repetition,145,9,37,1
wsls,145,9,37,1
repetition,145,9,38,1
wsls,145,9,38,1
repetition,145,9,39,1
wsls,145,9,39,0
repetition,145,9,40,0
wsls,145,9,40,1
repetition,145,9,41,0
wsls,145,9,41,1
repetition,145,9,42,0
wsls,145,9,42,1
repetition,145,9,43,0
wsls,145,9,43,0
repetition,145,9,44,0
wsls,145,9,44,1
repetition,145,9,45,0
wsls,145,9,45,0
repetition,145,9,46,0
wsls,145,9,46,1
repetition,145,9,47,0
wsls,145,9,47,1
repetition,145,9,48,0
wsls,145,9,48,0
repetition,145,9,49,0
wsls,145,9,49,1
repetition,145,9,50,0
wsls,145,9,50,1
repetition,145,9,51,0
wsls,145,9,51,1
repetition,145,9,52,0
wsls,145,9,52,1
repetition,145,9,53,1
wsls,145,9,53,1
repetition,145,9,54,1
wsls,145,9,54,0
repetition,145,9,55,1
wsls,145,9,55,0
repetition,145,9,56,1
wsls,145,9,56,1
repetition,145,9,57,0
wsls,145,9,57,0
repetition,145,9,58,0
wsls,145,9,58,1
repetition,145,9,59,0
wsls,145,9,59,0
repetition,145,9,60,0
wsls,145,9,60,1
repetition,145,9,61,0
wsls,145,9,61,1
repetition,145,9,62,0
wsls,145,9,62,0
repetition,145,9,63,1
wsls,145,9,63,1
repetition,145,9,64,1
wsls,145,9,64,1
repetition,145,9,65,1
wsls,145,9,65,1
repetition,145,9,66,1
wsls,145,9,66,0
repetition,145,9,67,0
wsls,145,9,67,0
repetition,145,9,68,0
wsls,145,9,68,0
repetition,145,9,69,0
wsls,145,9,69,0
repetition,145,9,70,0
wsls,145,9,70,1
repetition,145,9,71,0
wsls,145,9,71,0
repetition,145,9,72,1
wsls,145,9,72,1
repetition,145,9,73,1
wsls,145,9,73,0
repetition,145,9,74,0
wsls,145,9,74,0
repetition,145,9,75,0
wsls,145,9,75,1
repetition,145,9,76,0
wsls,145,9,76,1
repetition,145,9,77,0
wsls,145,9,77,1
repetition,145,9,78,1
wsls,145,9,78,0
repetition,145,9,79,1
wsls,145,9,79,1
repetition,145,9,80,1
wsls,145,9,80,1
repetition,145,9,81,1
wsls,145,9,81,1
repetition,145,9,82,1
wsls,145,9,82,0
repetition,145,9,83,0
wsls,145,9,83,1
repetition,145,9,84,0
wsls,145,9,84,1
repetition,145,9,85,0
wsls,145,9,85,1
repetition,145,9,86,0
wsls,145,9,86,1
repetition,145,9,87,0
wsls,145,9,87,0
repetition,145,9,88,0
wsls,145,9,88,0
repetition,145,9,89,0
wsls,145,9,89,1
repetition,145,9,90,0
wsls,145,9,90,0
repetition,145,9,91,0
wsls,145,9,91,0
repetition,145,9,92,0
wsls,145,9,92,0
repetition,145,9,93,0
wsls,145,9,93,1
repetition,145,9,94,0
wsls,145,9,94,1
repetition,145,9,95,0
wsls,145,9,95,0
repetition,145,9,96,0
wsls,145,9,96,0
repetition,145,9,97,1
wsls,145,9,97,1
repetition,145,9,98,1
wsls,145,9,98,0
repetition,145,9,99,1
wsls,145,9,99,1
repetition,145,9,100,1
wsls,145,9,100,1
repetition,145,9,101,1
wsls,145,9,101,0
repetition,145,9,102,0
wsls,145,9,102,0
repetition,145,9,103,0
wsls,145,9,103,0
repetition,145,9,104,1
wsls,145,9,104,1
repetition,145,9,105,1
wsls,145,9,105,1
repetition,145,9,106,0
wsls,145,9,106,1
repetition,145,9,107,0
wsls,145,9,107,1
repetition,145,9,108,0
wsls,145,9,108,1
repetition,145,9,109,1
wsls,145,9,109,1
repetition,145,9,110,0
wsls,145,9,110,1
repetition,145,9,111,0
wsls,145,9,111,0
repetition,145,9,112,0
wsls,145,9,112,0
repetition,145,9,113,0
wsls,145,9,113,1
repetition,145,9,114,1
wsls,145,9,114,1
repetition,145,9,115,0
wsls,145,9,115,1
repetition,145,9,116,0
wsls,145,9,116,0
repetition,145,9,117,0
wsls,145,9,117,1
repetition,145,9,118,0
wsls,145,9,118,1
repetition,145,9,119,0
wsls,145,9,119,1
repetition,145,9,120,0
wsls,145,9,120,1
repetition,145,9,121,0
wsls,145,9,121,0
repetition,145,9,122,0
wsls,145,9,122,1
repetition,145,9,123,0
wsls,145,9,123,1
repetition,145,9,124,0
wsls,145,9,124,1
repetition,145,9,125,0
wsls,145,9,125,1
repetition,145,9,126,0
wsls,145,9,126,0
repetition,145,9,127,0
wsls,145,9,127,0
repetition,145,9,128,0
wsls,145,9,128,1
repetition,145,9,129,0
wsls,145,9,129,0
repetition,145,9,130,0
wsls,145,9,130,0
repetition,145,9,131,0
wsls,145,9,131,0
repetition,145,9,132,0
wsls,145,9,132,1
repetition,145,9,133,1
wsls,145,9,133,1
repetition,145,9,134,1
wsls,145,9,134,0
repetition,145,9,135,1
wsls,145,9,135,1
repetition,145,9,136,0
wsls,145,9,136,0
repetition,145,9,137,0
wsls,145,9,137,1
repetition,145,9,138,0
wsls,145,9,138,1
repetition,145,9,139,0
wsls,145,9,139,0
repetition,145,9,140,0
wsls,145,9,140,1
repetition,145,10,1,1
wsls,145,10,1,1
repetition,145,10,2,1
wsls,145,10,2,1
repetition,145,10,3,1
wsls,145,10,3,0
repetition,145,10,4,1
wsls,145,10,4,0
repetition,145,10,5,1
wsls,145,10,5,1
repetition,145,10,6,1
wsls,145,10,6,0
repetition,145,10,7,1
wsls,145,10,7,0
repetition,145,10,8,1
wsls,145,10,8,0
repetition,145,10,9,1
wsls,145,10,9,0
repetition,145,10,10,1
wsls,145,10,10,1
repetition,145,10,11,1
wsls,145,10,11,1
repetition,145,10,12,1
wsls,145,10,12,0
repetition,145,10,13,1
wsls,145,10,13,1
repetition,145,10,14,1
wsls,145,10,14,0
repetition,145,10,15,0
wsls,145,10,15,0
repetition,145,10,16,0
wsls,145,10,16,0
repetition,145,10,17,0
wsls,145,10,17,0
repetition,145,10,18,0
wsls,145,10,18,1
repetition,145,10,19,0
wsls,145,10,19,0
repetition,145,10,20,0
wsls,145,10,20,1
repetition,145,10,21,0
wsls,145,10,21,0
repetition,145,10,22,0
wsls,145,10,22,0
repetition,145,10,23,0
wsls,145,10,23,1
repetition,145,10,24,0
wsls,145,10,24,0
repetition,145,10,25,0
wsls,145,10,25,1
repetition,145,10,26,0
wsls,145,10,26,0
repetition,145,10,27,0
wsls,145,10,27,1
repetition,145,10,28,0
wsls,145,10,28,0
repetition,145,10,29,1
wsls,145,10,29,1
repetition,145,10,30,1
wsls,145,10,30,0
repetition,145,10,31,1
wsls,145,10,31,0
repetition,145,10,32,1
wsls,145,10,32,1
repetition,145,10,33,0
wsls,145,10,33,1
repetition,145,10,34,0
wsls,145,10,34,0
repetition,145,10,35,0
wsls,145,10,35,0
repetition,145,10,36,0
wsls,145,10,36,0
repetition,145,10,37,0
wsls,145,10,37,1
repetition,145,10,38,0
wsls,145,10,38,0
repetition,145,10,39,0
wsls,145,10,39,1
repetition,145,10,40,1
wsls,145,10,40,0
repetition,145,10,41,1
wsls,145,10,41,0
repetition,145,10,42,1
wsls,145,10,42,0
repetition,145,10,43,1
wsls,145,10,43,0
repetition,145,10,44,1
wsls,145,10,44,1
repetition,145,10,45,1
wsls,145,10,45,1
repetition,145,10,46,1
wsls,145,10,46,1
repetition,145,10,47,1
wsls,145,10,47,1
repetition,145,10,48,0
wsls,145,10,48,1
repetition,145,10,49,0
wsls,145,10,49,1
repetition,145,10,50,0
wsls,145,10,50,1
repetition,145,10,51,0
wsls,145,10,51,1
repetition,145,10,52,0
wsls,145,10,52,1
repetition,145,10,53,0
wsls,145,10,53,0
repetition,145,10,54,0
wsls,145,10,54,0
repetition,145,10,55,0
wsls,145,10,55,1
repetition,145,10,56,0
wsls,145,10,56,1
repetition,145,10,57,0
wsls,145,10,57,1
repetition,145,10,58,0
wsls,145,10,58,0
repetition,145,10,59,0
wsls,145,10,59,1
repetition,145,10,60,0
wsls,145,10,60,0
repetition,145,10,61,1
wsls,145,10,61,0
repetition,145,10,62,1
wsls,145,10,62,1
repetition,145,10,63,1
wsls,145,10,63,1
repetition,145,10,64,1
wsls,145,10,64,1
repetition,145,10,65,1
wsls,145,10,65,0
repetition,145,10,66,1
wsls,145,10,66,0
repetition,145,10,67,1
wsls,145,10,67,0
repetition,145,10,68,1
wsls,145,10,68,0
repetition,145,10,69,1
wsls,145,10,69,1
repetition,145,10,70,1
wsls,145,10,70,1
repetition,145,10,71,1
wsls,145,10,71,0
repetition,145,10,72,1
wsls,145,10,72,0
repetition,145,10,73,1
wsls,145,10,73,0
repetition,145,10,74,0
wsls,145,10,74,1
repetition,145,10,75,1
wsls,145,10,75,1
repetition,145,10,76,0
wsls,145,10,76,0
repetition,145,10,77,0
wsls,145,10,77,0
repetition,145,10,78,1
wsls,145,10,78,0
repetition,145,10,79,1
wsls,145,10,79,1
repetition,145,10,80,1
wsls,145,10,80,1
repetition,145,10,81,1
wsls,145,10,81,1
repetition,145,10,82,1
wsls,145,10,82,1
repetition,145,10,83,1
wsls,145,10,83,0
repetition,145,10,84,1
wsls,145,10,84,0
repetition,145,10,85,1
wsls,145,10,85,1
repetition,145,10,86,0
wsls,145,10,86,1
repetition,145,10,87,1
wsls,145,10,87,1
repetition,145,10,88,1
wsls,145,10,88,1
repetition,145,10,89,1
wsls,145,10,89,0
repetition,145,10,90,1
wsls,145,10,90,0
repetition,145,10,91,1
wsls,145,10,91,0
repetition,145,10,92,0
wsls,145,10,92,0
repetition,145,10,93,0
wsls,145,10,93,0
repetition,145,10,94,1
wsls,145,10,94,0
repetition,145,10,95,0
wsls,145,10,95,1
repetition,145,10,96,0
wsls,145,10,96,1
repetition,145,10,97,0
wsls,145,10,97,0
repetition,145,10,98,0
wsls,145,10,98,0
repetition,145,10,99,0
wsls,145,10,99,0
repetition,145,10,100,0
wsls,145,10,100,0
repetition,145,10,101,0
wsls,145,10,101,0
repetition,145,10,102,0
wsls,145,10,102,1
repetition,145,10,103,1
wsls,145,10,103,0
repetition,145,10,104,1
wsls,145,10,104,0
repetition,145,10,105,0
wsls,145,10,105,1
repetition,145,10,106,0
wsls,145,10,106,0
repetition,145,10,107,0
wsls,145,10,107,1
repetition,145,10,108,0
wsls,145,10,108,1
repetition,145,10,109,1
wsls,145,10,109,1
repetition,145,10,110,1
wsls,145,10,110,1
repetition,145,10,111,1
wsls,145,10,111,1
repetition,145,10,112,1
wsls,145,10,112,1
repetition,145,10,113,1
wsls,145,10,113,1
repetition,145,10,114,1
wsls,145,10,114,1
repetition,145,10,115,1
wsls,145,10,115,1
repetition,145,10,116,0
wsls,145,10,116,0
repetition,145,10,117,0
wsls,145,10,117,1
repetition,145,10,118,1
wsls,145,10,118,1
repetition,145,10,119,1
wsls,145,10,119,0
repetition,145,10,120,1
wsls,145,10,120,0
repetition,145,10,121,0
wsls,145,10,121,0
repetition,145,10,122,0
wsls,145,10,122,1
repetition,145,10,123,0
wsls,145,10,123,1
repetition,145,10,124,0
wsls,145,10,124,1
repetition,145,10,125,0
wsls,145,10,125,1
repetition,145,10,126,0
wsls,145,10,126,0
repetition,145,10,127,0
wsls,145,10,127,1
repetition,145,10,128,0
wsls,145,10,128,0
repetition,145,10,129,1
wsls,145,10,129,1
repetition,145,10,130,1
wsls,145,10,130,1
repetition,145,10,131,0
wsls,145,10,131,0
repetition,145,10,132,1
wsls,145,10,132,1
repetition,145,10,133,1
wsls,145,10,133,1
repetition,145,10,134,1
wsls,145,10,134,0
repetition,145,10,135,1
wsls,145,10,135,1
repetition,145,10,136,0
wsls,145,10,136,1
repetition,145,10,137,0
wsls,145,10,137,1
repetition,145,10,138,0
wsls,145,10,138,0
repetition,145,10,139,0
wsls,145,10,139,1
repetition,145,10,140,0
wsls,145,10,140,0
repetition,145,11,1,1
wsls,145,11,1,1
repetition,145,11,2,1
wsls,145,11,2,0
repetition,145,11,3,1
wsls,145,11,3,0
repetition,145,11,4,1
wsls,145,11,4,1
repetition,145,11,5,1
wsls,145,11,5,1
repetition,145,11,6,1
wsls,145,11,6,0
repetition,145,11,7,1
wsls,145,11,7,0
repetition,145,11,8,0
wsls,145,11,8,0
repetition,145,11,9,0
wsls,145,11,9,1
repetition,145,11,10,0
wsls,145,11,10,0
repetition,145,11,11,0
wsls,145,11,11,1
repetition,145,11,12,0
wsls,145,11,12,0
repetition,145,11,13,1
wsls,145,11,13,1
repetition,145,11,14,1
wsls,145,11,14,1
repetition,145,11,15,1
wsls,145,11,15,0
repetition,145,11,16,1
wsls,145,11,16,0
repetition,145,11,17,0
wsls,145,11,17,0
repetition,145,11,18,0
wsls,145,11,18,1
repetition,145,11,19,1
wsls,145,11,19,0
repetition,145,11,20,1
wsls,145,11,20,0
repetition,145,11,21,1
wsls,145,11,21,1
repetition,145,11,22,1
wsls,145,11,22,0
repetition,145,11,23,0
wsls,145,11,23,1
repetition,145,11,24,0
wsls,145,11,24,1
repetition,145,11,25,0
wsls,145,11,25,1
repetition,145,11,26,0
wsls,145,11,26,1
repetition,145,11,27,0
wsls,145,11,27,0
repetition,145,11,28,0
wsls,145,11,28,0
repetition,145,11,29,0
wsls,145,11,29,1
repetition,145,11,30,0
wsls,145,11,30,1
repetition,145,11,31,0
wsls,145,11,31,1
repetition,145,11,32,0
wsls,145,11,32,0
repetition,145,11,33,0
wsls,145,11,33,1
repetition,145,11,34,0
wsls,145,11,34,0
repetition,145,11,35,0
wsls,145,11,35,0
repetition,145,11,36,0
wsls,145,11,36,1
repetition,145,11,37,0
wsls,145,11,37,1
repetition,145,11,38,0
wsls,145,11,38,0
repetition,145,11,39,1
wsls,145,11,39,1
repetition,145,11,40,1
wsls,145,11,40,1
repetition,145,11,41,1
wsls,145,11,41,1
repetition,145,11,42,1
wsls,145,11,42,0
repetition,145,11,43,1
wsls,145,11,43,0
repetition,145,11,44,1
wsls,145,11,44,1
repetition,145,11,45,0
wsls,145,11,45,1
repetition,145,11,46,1
wsls,145,11,46,0
repetition,145,11,47,1
wsls,145,11,47,1
repetition,145,11,48,1
wsls,145,11,48,1
repetition,145,11,49,1
wsls,145,11,49,0
repetition,145,11,50,1
wsls,145,11,50,1
repetition,145,11,51,1
wsls,145,11,51,0
repetition,145,11,52,0
wsls,145,11,52,1
repetition,145,11,53,0
wsls,145,11,53,0
repetition,145,11,54,1
wsls,145,11,54,0
repetition,145,11,55,0
wsls,145,11,55,1
repetition,145,11,56,0
wsls,145,11,56,0
repetition,145,11,57,0
wsls,145,11,57,0
repetition,145,11,58,0
wsls,145,11,58,0
repetition,145,11,59,0
wsls,145,11,59,1
repetition,145,11,60,1
wsls,145,11,60,1
repetition,145,11,61,1
wsls,145,11,61,0
repetition,145,11,62,0
wsls,145,11,62,1
repetition,145,11,63,0
wsls,145,11,63,1
repetition,145,11,64,0
wsls,145,11,64,1
repetition,145,11,65,0
wsls,145,11,65,0
repetition,145,11,66,0
wsls,145,11,66,0
repetition,145,11,67,0
wsls,145,11,67,1
repetition,145,11,68,0
wsls,145,11,68,0
repetition,145,11,69,0
wsls,145,11,69,1
repetition,145,11,70,0
wsls,145,11,70,0
repetition,145,11,71,0
wsls,145,11,71,1
repetition,145,11,72,0
wsls,145,11,72,1
repetition,145,11,73,1
wsls,145,11,73,0
repetition,145,11,74,1
wsls,145,11,74,1
repetition,145,11,75,1
wsls,145,11,75,1
repetition,145,11,76,1
wsls,145,11,76,1
repetition,145,11,77,1
wsls,145,11,77,1
repetition,145,11,78,1
wsls,145,11,78,1
repetition,145,11,79,1
wsls,145,11,79,1
repetition,145,11,80,1
wsls,145,11,80,0
repetition,145,11,81,1
wsls,145,11,81,1
repetition,145,11,82,1
wsls,145,11,82,0
repetition,145,11,83,0
wsls,145,11,83,0
repetition,145,11,84,0
wsls,145,11,84,1
repetition,145,11,85,0
wsls,145,11,85,1
repetition,145,11,86,0
wsls,145,11,86,1
repetition,145,11,87,0
wsls,145,11,87,0
repetition,145,11,88,0
wsls,145,11,88,0
repetition,145,11,89,0
wsls,145,11,89,0
repetition,145,11,90,0
wsls,145,11,90,0
repetition,145,11,91,0
wsls,145,11,91,0
repetition,145,11,92,0
wsls,145,11,92,0
repetition,145,11,93,0
wsls,145,11,93,1
repetition,145,11,94,0
wsls,145,11,94,1
repetition,145,11,95,0
wsls,145,11,95,0
repetition,145,11,96,0
wsls,145,11,96,0
repetition,145,11,97,0
wsls,145,11,97,0
repetition,145,11,98,0
wsls,145,11,98,0
repetition,145,11,99,0
wsls,145,11,99,1
repetition,145,11,100,0
wsls,145,11,100,0
repetition,145,11,101,0
wsls,145,11,101,0
repetition,145,11,102,0
wsls,145,11,102,0
repetition,145,11,103,0
wsls,145,11,103,1
repetition,145,11,104,1
wsls,145,11,104,0
repetition,145,11,105,0
wsls,145,11,105,0
repetition,145,11,106,0
wsls,145,11,106,1
repetition,145,11,107,0
wsls,145,11,107,1
repetition,145,11,108,0
wsls,145,11,108,0
repetition,145,11,109,0
wsls,145,11,109,0
repetition,145,11,110,1
wsls,145,11,110,0
repetition,145,11,111,1
wsls,145,11,111,0
repetition,145,11,112,1
wsls,145,11,112,1
repetition,145,11,113,1
wsls,145,11,113,1
repetition,145,11,114,1
wsls,145,11,114,1
repetition,145,11,115,1
wsls,145,11,115,1
repetition,145,11,116,1
wsls,145,11,116,1
repetition,145,11,117,0
wsls,145,11,117,1
repetition,145,11,118,0
wsls,145,11,118,1
repetition,145,11,119,0
wsls,145,11,119,0
repetition,145,11,120,0
wsls,145,11,120,1
repetition,145,11,121,0
wsls,145,11,121,1
repetition,145,11,122,1
wsls,145,11,122,0
repetition,145,11,123,0
wsls,145,11,123,1
repetition,145,11,124,0
wsls,145,11,124,0
repetition,145,11,125,0
wsls,145,11,125,0
