,Fp,Block,Trial,Stimulus,Cue1_English,Cue2_English,Criterium_English,Response_as numeric output,condition,response_raw
13037,147,7,158,13,average,a lot,normal,50,3,normal
13038,147,7,159,19,a lot,very much,high,70,3,high
13039,147,7,160,7,a little,average,normal,50,3,normal
13040,147,7,161,18,a lot,a lot,somewhat high,40,3,somewhat low
13041,147,8,162,4,very little,very much,extremely low,30,3,low
13042,147,8,163,12,average,average,normal,50,3,normal
13043,147,8,164,23,very much,very much,extremely high,90,3,extremely high
13044,147,8,165,11,average,a little,normal,50,3,normal
13045,147,8,166,22,very much,a lot,high,70,3,high
13046,147,8,167,13,average,a lot,normal,50,3,normal
13047,147,8,168,3,very little,a lot,low,40,3,somewhat low
13048,147,8,169,7,a little,average,normal,50,3,normal
13049,147,8,170,21,very much,average,normal,50,3,normal
13050,147,8,171,17,a lot,average,normal,50,3,normal
13051,147,8,172,1,very little,a little,high,60,3,somewhat high
13052,147,8,173,20,very much,a little,low,40,3,somewhat low
13053,147,8,174,2,very little,average,normal,50,3,normal
13054,147,8,175,8,a little,a lot,somewhat low,40,3,somewhat low
13055,147,8,176,15,a lot,very little,low,30,3,low
13056,147,8,177,5,a little,very little,high,60,3,somewhat high
13057,147,8,178,10,average,very little,normal,50,3,normal
13058,147,8,179,6,a little,a little,somewhat high,60,3,somewhat high
13059,147,8,180,9,a little,very much,low,30,3,low
13060,147,8,181,19,a lot,very much,high,70,3,high
13061,147,8,182,16,a lot,a little,somewhat low,40,3,somewhat low
13062,147,8,183,14,average,very much,normal,50,3,normal
13063,147,8,184,18,a lot,a lot,somewhat high,60,3,somewhat high
13064,147,9,185,3,very little,a lot,low,30,3,low
13065,147,9,186,2,very little,average,normal,50,3,normal
13066,147,9,187,4,very little,very much,extremely low,40,3,somewhat low
13067,147,9,188,8,a little,a lot,somewhat low,40,3,somewhat low
13068,147,9,189,10,average,very little,normal,50,3,normal
13069,147,9,190,6,a little,a little,somewhat high,40,3,somewhat low
13070,147,9,191,19,a lot,very much,high,70,3,high
13071,147,9,192,20,very much,a little,low,30,3,low
13072,147,9,193,22,very much,a lot,high,70,3,high
13073,147,9,194,1,very little,a little,high,30,3,low
13074,147,9,195,18,a lot,a lot,somewhat high,60,3,somewhat high
13075,147,9,196,23,very much,very much,extremely high,90,3,extremely high
13076,147,9,197,17,a lot,average,normal,50,3,normal
13077,147,9,198,7,a little,average,normal,50,3,normal
13078,147,9,199,11,average,a little,normal,50,3,normal
13079,147,9,200,21,very much,average,normal,50,3,normal
13080,147,9,201,13,average,a lot,normal,50,3,normal
13081,147,9,202,5,a little,very little,high,60,3,somewhat high
13082,147,9,203,12,average,average,normal,50,3,normal
13083,147,9,204,9,a little,very much,low,30,3,low
13084,147,9,205,15,a lot,very little,low,40,3,somewhat low
13085,147,9,206,16,a lot,a little,somewhat low,30,3,low
13086,147,9,207,14,average,very much,normal,50,3,normal
13087,147,10,208,11,average,a little,normal,50,3,normal
13088,147,10,209,16,a lot,a little,somewhat low,40,3,somewhat low
13089,147,10,210,21,very much,average,normal,50,3,normal
13090,147,10,211,5,a little,very little,high,70,3,high
13091,147,10,212,3,very little,a lot,low,30,3,low
13092,147,10,213,8,a little,a lot,somewhat low,40,3,somewhat low
13093,147,10,214,20,very much,a little,low,30,3,low
13094,147,10,215,22,very much,a lot,high,70,3,high
13095,147,10,216,14,average,very much,normal,50,3,normal
13096,147,10,217,12,average,average,normal,50,3,normal
13097,147,10,218,9,a little,very much,low,30,3,low
13098,147,10,219,19,a lot,very much,high,70,3,high
13099,147,10,220,1,very little,a little,high,30,3,low
13100,147,10,221,15,a lot,very little,low,30,3,low
13101,147,10,222,6,a little,a little,somewhat high,20,3,very low
13102,147,10,223,18,a lot,a lot,somewhat high,40,3,somewhat low
13103,147,10,224,4,very little,very much,extremely low,20,3,very low
13104,147,10,225,7,a little,average,normal,50,3,normal
13105,147,10,226,13,average,a lot,normal,50,3,normal
13106,147,10,227,10,average,very little,normal,50,3,normal
13107,147,10,228,17,a lot,average,normal,50,3,normal
13108,147,10,229,2,very little,average,normal,50,3,normal
13109,147,10,230,23,very much,very much,extremely high,90,3,extremely high
13110,147,11,1,3,very little,average,normal,50,3,normal
13111,147,11,2,7,a little,a little,somewhat high,40,3,somewhat low
13112,147,11,3,20,a lot,very much,high,70,3,high
13113,147,11,4,10,a little,very much,low,30,3,low
13114,147,11,5,22,very much,a little,low,30,3,low
13115,147,11,6,17,a lot,a little,somewhat low,40,3,somewhat low
13116,147,11,7,13,average,average,normal,50,3,normal
13117,147,11,8,18,a lot,average,normal,50,3,normal
13118,147,11,9,24,very much,a lot,high,70,3,high
13119,147,11,10,15,average,very much,normal,50,3,normal
13120,147,11,11,1,very little,very little,extremely high,10,3,extremely low
13121,147,11,12,25,very much,very much,extremely high,90,3,extremely high
13122,147,11,13,23,very much,average,normal,50,3,normal
13123,147,11,14,5,very little,very much,extremely low,30,3,low
13124,147,11,15,12,average,a little,normal,50,3,normal
13125,147,11,16,9,a little,a lot,somewhat low,40,3,somewhat low
13126,147,11,17,11,average,very little,normal,50,3,normal
13127,147,11,18,8,a little,average,normal,50,3,normal
13128,147,11,19,2,very little,a little,high,30,3,low
13129,147,11,20,4,very little,a lot,low,30,3,low
13130,147,11,21,14,average,a lot,normal,50,3,normal
13131,147,11,22,16,a lot,very little,low,30,3,low
13132,147,11,23,21,very much,very little,extremely low,20,3,very low
13133,147,11,24,6,a little,very little,high,30,3,low
13134,147,11,25,19,a lot,a lot,somewhat high,40,3,somewhat low
13135,147,12,26,9,a little,a lot,somewhat low,40,3,somewhat low
13136,147,12,27,5,very little,very much,extremely low,40,3,somewhat low
13137,147,12,28,13,average,average,normal,50,3,normal
13138,147,12,29,3,very little,average,normal,50,3,normal
13139,147,12,30,20,a lot,very much,high,70,3,high
13140,147,12,31,25,very much,very much,extremely high,90,3,extremely high
13141,147,12,32,8,a little,average,normal,50,3,normal
13142,147,12,33,24,very much,a lot,high,70,3,high
13143,147,12,34,16,a lot,very little,low,30,3,low
13144,147,12,35,10,a little,very much,low,30,3,low
13145,147,12,36,15,average,very much,normal,50,3,normal
13146,147,12,37,17,a lot,a little,somewhat low,40,3,somewhat low
13147,147,12,38,2,very little,a little,high,30,3,low
13148,147,12,39,4,very little,a lot,low,30,3,low
13149,147,12,40,23,very much,average,normal,50,3,normal
13150,147,12,41,7,a little,a little,somewhat high,60,3,somewhat high
13151,147,12,42,22,very much,a little,low,30,3,low
13152,147,12,43,1,very little,very little,extremely high,10,3,extremely low
13153,147,12,44,19,a lot,a lot,somewhat high,40,3,somewhat low
13154,147,12,45,14,average,a lot,normal,50,3,normal
13155,147,12,46,21,very much,very little,extremely low,30,3,low
13156,147,12,47,11,average,very little,normal,50,3,normal
13157,147,12,48,18,a lot,average,normal,50,3,normal
13158,147,12,49,6,a little,very little,high,30,3,low
13159,147,12,50,12,average,a little,normal,50,3,normal
13160,148,1,1,21,5,3,50,30,4,30
13161,148,1,2,12,3,3,50,40,4,40
13162,148,1,3,4,1,5,10,50,4,50
13163,148,1,4,2,1,3,50,20,4,20
13164,148,1,5,10,3,1,50,40,4,40
13165,148,1,6,22,5,4,70,60,4,60
13166,148,1,7,3,1,4,30,30,4,30
13167,148,1,8,1,1,2,70,20,4,20
13168,148,1,9,6,2,2,60,60,4,60
13169,148,1,10,7,2,3,50,40,4,40
13170,148,1,11,18,4,4,60,30,4,30
13171,148,1,12,15,4,1,30,50,4,50
13172,148,1,13,8,2,4,40,40,4,40
13173,148,1,14,13,3,4,50,60,4,60
13174,148,1,15,14,3,5,50,60,4,60
13175,148,1,16,11,3,2,50,50,4,50
13176,148,1,17,19,4,5,70,60,4,60
13177,148,1,18,16,4,2,40,50,4,50
13178,148,1,19,5,2,1,70,70,4,70
13179,148,1,20,20,5,2,30,60,4,60
13180,148,1,21,17,4,3,50,30,4,30
13181,148,1,22,9,2,5,30,40,4,40
13182,148,1,23,23,5,5,90,50,4,50
13183,148,2,24,13,3,4,50,50,4,50
13184,148,2,25,10,3,1,50,70,4,70
13185,148,2,26,22,5,4,70,40,4,40
13186,148,2,27,19,4,5,70,50,4,50
13187,148,2,28,21,5,3,50,50,4,50
13188,148,2,29,1,1,2,70,70,4,70
13189,148,2,30,8,2,4,40,50,4,50
13190,148,2,31,6,2,2,60,60,4,60
13191,148,2,32,3,1,4,30,50,4,50
13192,148,2,33,4,1,5,10,40,4,40
13193,148,2,34,14,3,5,50,20,4,20
13194,148,2,35,15,4,1,30,60,4,60
13195,148,2,36,12,3,3,50,50,4,50
13196,148,2,37,17,4,3,50,60,4,60
13197,148,2,38,9,2,5,30,50,4,50
13198,148,2,39,7,2,3,50,40,4,40
13199,148,2,40,5,2,1,70,20,4,20
13200,148,2,41,23,5,5,90,50,4,50
13201,148,2,42,18,4,4,60,50,4,50
13202,148,2,43,11,3,2,50,50,4,50
13203,148,2,44,16,4,2,40,50,4,50
13204,148,2,45,2,1,3,50,50,4,50
13205,148,2,46,20,5,2,30,50,4,50
13206,148,3,47,5,2,1,70,90,4,90
13207,148,3,48,13,3,4,50,50,4,50
13208,148,3,49,21,5,3,50,20,4,20
13209,148,3,50,17,4,3,50,50,4,50
13210,148,3,51,2,1,3,50,50,4,50
13211,148,3,52,7,2,3,50,30,4,30
13212,148,3,53,8,2,4,40,60,4,60
13213,148,3,54,10,3,1,50,50,4,50
13214,148,3,55,22,5,4,70,70,4,70
13215,148,3,56,20,5,2,30,40,4,40
13216,148,3,57,12,3,3,50,50,4,50
13217,148,3,58,11,3,2,50,50,4,50
13218,148,3,59,3,1,4,30,30,4,30
13219,148,3,60,15,4,1,30,30,4,30
13220,148,3,61,16,4,2,40,40,4,40
13221,148,3,62,9,2,5,30,40,4,40
13222,148,3,63,6,2,2,60,50,4,50
13223,148,3,64,4,1,5,10,30,4,30
13224,148,3,65,1,1,2,70,70,4,70
13225,148,3,66,19,4,5,70,30,4,30
13226,148,3,67,18,4,4,60,50,4,50
13227,148,3,68,14,3,5,50,50,4,50
13228,148,3,69,23,5,5,90,90,4,90
13229,148,4,70,12,3,3,50,50,4,50
13230,148,4,71,3,1,4,30,60,4,60
13231,148,4,72,20,5,2,30,50,4,50
13232,148,4,73,5,2,1,70,50,4,50
13233,148,4,74,17,4,3,50,50,4,50
13234,148,4,75,4,1,5,10,30,4,30
13235,148,4,76,15,4,1,30,40,4,40
13236,148,4,77,7,2,3,50,50,4,50
13237,148,4,78,8,2,4,40,30,4,30
13238,148,4,79,2,1,3,50,50,4,50
13239,148,4,80,21,5,3,50,30,4,30
13240,148,4,81,9,2,5,30,50,4,50
13241,148,4,82,6,2,2,60,50,4,50
13242,148,4,83,10,3,1,50,50,4,50
13243,148,4,84,13,3,4,50,50,4,50
13244,148,4,85,19,4,5,70,30,4,30
13245,148,4,86,16,4,2,40,60,4,60
13246,148,4,87,11,3,2,50,50,4,50
13247,148,4,88,14,3,5,50,50,4,50
13248,148,4,89,22,5,4,70,10,4,10
13249,148,4,90,18,4,4,60,60,4,60
13250,148,4,91,1,1,2,70,60,4,60
13251,148,4,92,23,5,5,90,30,4,30
13252,148,5,93,22,5,4,70,70,4,70
13253,148,5,94,20,5,2,30,30,4,30
13254,148,5,95,18,4,4,60,40,4,40
13255,148,5,96,12,3,3,50,50,4,50
13256,148,5,97,3,1,4,30,30,4,30
13257,148,5,98,16,4,2,40,40,4,40
13258,148,5,99,8,2,4,40,40,4,40
13259,148,5,100,7,2,3,50,50,4,50
13260,148,5,101,17,4,3,50,60,4,60
13261,148,5,102,23,5,5,90,90,4,90
13262,148,5,103,10,3,1,50,50,4,50
13263,148,5,104,6,2,2,60,60,4,60
13264,148,5,105,21,5,3,50,30,4,30
13265,148,5,106,4,1,5,10,10,4,10
13266,148,5,107,14,3,5,50,40,4,40
13267,148,5,108,13,3,4,50,50,4,50
13268,148,5,109,9,2,5,30,30,4,30
13269,148,5,110,11,3,2,50,50,4,50
13270,148,5,111,2,1,3,50,70,4,70
13271,148,5,112,15,4,1,30,30,4,30
13272,148,5,113,1,1,2,70,60,4,60
13273,148,5,114,19,4,5,70,10,4,10
13274,148,5,115,5,2,1,70,50,4,50
13275,148,6,116,2,1,3,50,50,4,50
13276,148,6,117,15,4,1,30,50,4,50
13277,148,6,118,21,5,3,50,50,4,50
13278,148,6,119,3,1,4,30,60,4,60
13279,148,6,120,16,4,2,40,50,4,50
13280,148,6,121,14,3,5,50,50,4,50
13281,148,6,122,22,5,4,70,90,4,90
13282,148,6,123,9,2,5,30,50,4,50
13283,148,6,124,8,2,4,40,40,4,40
13284,148,6,125,10,3,1,50,50,4,50
13285,148,6,126,18,4,4,60,20,4,20
13286,148,6,127,12,3,3,50,50,4,50
13287,148,6,128,5,2,1,70,50,4,50
13288,148,6,129,7,2,3,50,50,4,50
13289,148,6,130,23,5,5,90,90,4,90
13290,148,6,131,6,2,2,60,40,4,40
13291,148,6,132,1,1,2,70,50,4,50
13292,148,6,133,19,4,5,70,90,4,90
13293,148,6,134,20,5,2,30,40,4,40
13294,148,6,135,17,4,3,50,50,4,50
13295,148,6,136,11,3,2,50,50,4,50
13296,148,6,137,13,3,4,50,40,4,40
13297,148,6,138,4,1,5,10,60,4,60
13298,148,7,139,23,5,5,90,90,4,90
13299,148,7,140,15,4,1,30,40,4,40
13300,148,7,141,14,3,5,50,50,4,50
13301,148,7,142,5,2,1,70,90,4,90
13302,148,7,143,9,2,5,30,60,4,60
13303,148,7,144,1,1,2,70,50,4,50
13304,148,7,145,22,5,4,70,70,4,70
13305,148,7,146,19,4,5,70,70,4,70
13306,148,7,147,18,4,4,60,60,4,60
13307,148,7,148,8,2,4,40,40,4,40
13308,148,7,149,6,2,2,60,40,4,40
13309,148,7,150,3,1,4,30,40,4,40
13310,148,7,151,21,5,3,50,50,4,50
13311,148,7,152,4,1,5,10,90,4,90
13312,148,7,153,10,3,1,50,50,4,50
13313,148,7,154,11,3,2,50,50,4,50
13314,148,7,155,20,5,2,30,30,4,30
13315,148,7,156,16,4,2,40,30,4,30
13316,148,7,157,7,2,3,50,50,4,50
13317,148,7,158,17,4,3,50,50,4,50
13318,148,7,159,2,1,3,50,50,4,50
13319,148,7,160,12,3,3,50,60,4,60
13320,148,7,161,13,3,4,50,50,4,50
13321,148,8,162,23,5,5,90,90,4,90
13322,148,8,163,7,2,3,50,50,4,50
13323,148,8,164,10,3,1,50,50,4,50
13324,148,8,165,6,2,2,60,60,4,60
13325,148,8,166,16,4,2,40,40,4,40
13326,148,8,167,20,5,2,30,50,4,50
13327,148,8,168,5,2,1,70,50,4,50
13328,148,8,169,9,2,5,30,50,4,50
13329,148,8,170,22,5,4,70,70,4,70
13330,148,8,171,17,4,3,50,50,4,50
13331,148,8,172,18,4,4,60,40,4,40
13332,148,8,173,14,3,5,50,50,4,50
13333,148,8,174,21,5,3,50,50,4,50
13334,148,8,175,15,4,1,30,60,4,60
13335,148,8,176,19,4,5,70,70,4,70
13336,148,8,177,12,3,3,50,50,4,50
13337,148,8,178,2,1,3,50,50,4,50
13338,148,8,179,11,3,2,50,50,4,50
13339,148,8,180,8,2,4,40,60,4,60
13340,148,8,181,4,1,5,10,10,4,10
13341,148,8,182,13,3,4,50,50,4,50
13342,148,8,183,3,1,4,30,30,4,30
13343,148,8,184,1,1,2,70,70,4,70
13344,148,9,185,13,3,4,50,50,4,50
13345,148,9,186,8,2,4,40,60,4,60
13346,148,9,187,5,2,1,70,70,4,70
13347,148,9,188,6,2,2,60,60,4,60
13348,148,9,189,16,4,2,40,60,4,60
13349,148,9,190,17,4,3,50,50,4,50
13350,148,9,191,22,5,4,70,70,4,70
13351,148,9,192,10,3,1,50,50,4,50
13352,148,9,193,7,2,3,50,50,4,50
13353,148,9,194,1,1,2,70,70,4,70
13354,148,9,195,15,4,1,30,40,4,40
13355,148,9,196,2,1,3,50,50,4,50
13356,148,9,197,14,3,5,50,50,4,50
13357,148,9,198,18,4,4,60,60,4,60
13358,148,9,199,11,3,2,50,50,4,50
13359,148,9,200,4,1,5,10,10,4,10
13360,148,9,201,21,5,3,50,50,4,50
13361,148,9,202,12,3,3,50,50,4,50
13362,148,9,203,3,1,4,30,60,4,60
13363,148,9,204,20,5,2,30,50,4,50
13364,148,9,205,9,2,5,30,30,4,30
13365,148,9,206,23,5,5,90,90,4,90
13366,148,9,207,19,4,5,70,70,4,70
13367,148,10,208,19,4,5,70,70,4,70
13368,148,10,209,21,5,3,50,50,4,50
13369,148,10,210,5,2,1,70,70,4,70
13370,148,10,211,10,3,1,50,50,4,50
13371,148,10,212,16,4,2,40,30,4,30
13372,148,10,213,13,3,4,50,40,4,40
13373,148,10,214,1,1,2,70,50,4,50
13374,148,10,215,22,5,4,70,70,4,70
13375,148,10,216,3,1,4,30,30,4,30
13376,148,10,217,4,1,5,10,10,4,10
13377,148,10,218,20,5,2,30,50,4,50
13378,148,10,219,12,3,3,50,50,4,50
13379,148,10,220,8,2,4,40,30,4,30
13380,148,10,221,2,1,3,50,50,4,50
13381,148,10,222,6,2,2,60,60,4,60
13382,148,10,223,17,4,3,50,40,4,40
13383,148,10,224,11,3,2,50,50,4,50
13384,148,10,225,23,5,5,90,90,4,90
13385,148,10,226,15,4,1,30,60,4,60
13386,148,10,227,9,2,5,30,50,4,50
13387,148,10,228,18,4,4,60,60,4,60
13388,148,10,229,14,3,5,50,50,4,50
13389,148,10,230,7,2,3,50,40,4,40
13390,148,11,1,19,4,4,60,60,4,60
13391,148,11,2,17,4,2,40,30,4,30
13392,148,11,3,10,2,5,30,40,4,40
13393,148,11,4,9,2,4,40,40,4,40
13394,148,11,5,14,3,4,50,50,4,50
13395,148,11,6,24,5,4,70,70,4,70
13396,148,11,7,6,2,1,70,70,4,70
13397,148,11,8,13,3,3,50,50,4,50
13398,148,11,9,2,1,2,70,70,4,70
13399,148,11,10,21,5,1,10,10,4,10
13400,148,11,11,8,2,3,50,50,4,50
13401,148,11,12,7,2,2,60,60,4,60
13402,148,11,13,15,3,5,50,50,4,50
13403,148,11,14,11,3,1,50,50,4,50
13404,148,11,15,12,3,2,50,50,4,50
13405,148,11,16,23,5,3,50,30,4,30
13406,148,11,17,22,5,2,30,40,4,40
13407,148,11,18,25,5,5,90,90,4,90
13408,148,11,19,20,4,5,70,70,4,70
13409,148,11,20,18,4,3,50,50,4,50
13410,148,11,21,16,4,1,30,70,4,70
13411,148,11,22,5,1,5,10,10,4,10
13412,148,11,23,4,1,4,30,50,4,50
13413,148,11,24,1,1,1,90,50,4,50
13414,148,11,25,3,1,3,50,50,4,50
13415,148,12,26,16,4,1,30,70,4,70
13416,148,12,27,11,3,1,50,50,4,50
13417,148,12,28,15,3,5,50,30,4,30
13418,148,12,29,10,2,5,30,40,4,40
13419,148,12,30,8,2,3,50,50,4,50
13420,148,12,31,23,5,3,50,50,4,50
13421,148,12,32,14,3,4,50,50,4,50
13422,148,12,33,7,2,2,60,60,4,60
13423,148,12,34,25,5,5,90,90,4,90
13424,148,12,35,9,2,4,40,40,4,40
13425,148,12,36,21,5,1,10,10,4,10
13426,148,12,37,18,4,3,50,50,4,50
13427,148,12,38,12,3,2,50,50,4,50
13428,148,12,39,5,1,5,10,10,4,10
13429,148,12,40,3,1,3,50,50,4,50
13430,148,12,41,1,1,1,90,50,4,50
13431,148,12,42,19,4,4,60,60,4,60
13432,148,12,43,4,1,4,30,40,4,40
13433,148,12,44,24,5,4,70,50,4,50
13434,148,12,45,13,3,3,50,50,4,50
13435,148,12,46,17,4,2,40,40,4,40
13436,148,12,47,2,1,2,70,70,4,70
13437,148,12,48,22,5,2,30,50,4,50
13438,148,12,49,6,2,1,70,70,4,70
13439,148,12,50,20,4,5,70,50,4,50
13440,149,1,1,1,very little,very little,normal,80,1,very high
13441,149,1,2,11,average,a little,somewhat high,40,1,somewhat low
13442,149,1,3,7,a little,average,somewhat low,40,1,somewhat low
13443,149,1,4,10,average,very little,high,70,1,high
13444,149,1,5,3,very little,average,low,20,1,very low
13445,149,1,6,23,very much,very much,normal,10,1,extremely low
13446,149,1,7,12,average,average,normal,50,1,normal
13447,149,1,8,6,a little,a little,normal,50,1,normal
13448,149,1,9,13,average,a lot,somewhat low,60,1,somewhat high
13449,149,1,10,16,a lot,a little,high,30,1,low
13450,149,1,11,9,a little,very much,very low,40,1,somewhat low
13451,149,1,12,22,very much,a lot,somewhat high,80,1,very high
13452,149,1,13,14,average,very much,low,70,1,high
13453,149,1,14,2,very little,a little,somewhat low,60,1,somewhat high
13454,149,1,15,20,very much,a little,very high,60,1,somewhat high
13455,149,1,16,15,a lot,very little,very high,70,1,high
13456,149,1,17,17,a lot,average,somewhat high,60,1,somewhat high
13457,149,1,18,8,a little,a lot,low,30,1,low
13458,149,1,19,19,a lot,very much,somewhat low,20,1,very low
13459,149,1,20,18,a lot,a lot,normal,50,1,normal
13460,149,1,21,4,very little,a lot,very low,30,1,low
13461,149,1,22,5,a little,very little,somewhat high,40,1,somewhat low
13462,149,1,23,21,very much,average,high,80,1,very high
13463,149,2,24,18,a lot,a lot,normal,50,1,normal
13464,149,2,25,22,very much,a lot,somewhat high,80,1,very high
13465,149,2,26,9,a little,very much,very low,20,1,very low
13466,149,2,27,11,average,a little,somewhat high,60,1,somewhat high
13467,149,2,28,15,a lot,very little,very high,80,1,very high
13468,149,2,29,12,average,average,normal,50,1,normal
13469,149,2,30,19,a lot,very much,somewhat low,40,1,somewhat low
13470,149,2,31,20,very much,a little,very high,80,1,very high
13471,149,2,32,16,a lot,a little,high,80,1,very high
13472,149,2,33,7,a little,average,somewhat low,30,1,low
13473,149,2,34,17,a lot,average,somewhat high,50,1,normal
13474,149,2,35,1,very little,very little,normal,50,1,normal
13475,149,2,36,14,average,very much,low,20,1,very low
13476,149,2,37,23,very much,very much,normal,50,1,normal
13477,149,2,38,13,average,a lot,somewhat low,40,1,somewhat low
13478,149,2,39,6,a little,a little,normal,50,1,normal
13479,149,2,40,5,a little,very little,somewhat high,60,1,somewhat high
13480,149,2,41,3,very little,average,low,30,1,low
13481,149,2,42,2,very little,a little,somewhat low,40,1,somewhat low
13482,149,2,43,21,very much,average,high,70,1,high
13483,149,2,44,8,a little,a lot,low,80,1,very high
13484,149,2,45,4,very little,a lot,very low,20,1,very low
13485,149,2,46,10,average,very little,high,70,1,high
13486,149,3,47,13,average,a lot,somewhat low,30,1,low
13487,149,3,48,1,very little,very little,normal,50,1,normal
13488,149,3,49,12,average,average,normal,50,1,normal
13489,149,3,50,8,a little,a lot,low,80,1,very high
13490,149,3,51,6,a little,a little,normal,50,1,normal
13491,149,3,52,15,a lot,very little,very high,90,1,extremely high
13492,149,3,53,22,very much,a lot,somewhat high,60,1,somewhat high
13493,149,3,54,4,very little,a lot,very low,20,1,very low
13494,149,3,55,16,a lot,a little,high,70,1,high
13495,149,3,56,14,average,very much,low,30,1,low
13496,149,3,57,9,a little,very much,very low,20,1,very low
13497,149,3,58,20,very much,a little,very high,80,1,very high
13498,149,3,59,21,very much,average,high,70,1,high
13499,149,3,60,5,a little,very little,somewhat high,60,1,somewhat high
13500,149,3,61,2,very little,a little,somewhat low,40,1,somewhat low
13501,149,3,62,10,average,very little,high,70,1,high
13502,149,3,63,17,a lot,average,somewhat high,60,1,somewhat high
13503,149,3,64,3,very little,average,low,30,1,low
13504,149,3,65,11,average,a little,somewhat high,70,1,high
13505,149,3,66,7,a little,average,somewhat low,30,1,low
13506,149,3,67,23,very much,very much,normal,50,1,normal
13507,149,3,68,18,a lot,a lot,normal,50,1,normal
